fecha,region,establecimiento,administracion,subsistema,regimen_control,tipo_poblacion,poblacion,sexo,atendidos
30/11/2024,Región de Tarapacá,C.A.I.S. Iquique,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,515
30/11/2024,Región de Atacama,C.A.I.S. Copiapo,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,254
30/11/2024,Región de Atacama,C.R.S. Vallenar,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,153
30/11/2024,Región de Atacama,C.C.P. Chañaral,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,28
30/11/2024,Región del Libertador Bernardo O'Higgins,C.A.I.S. Rancagua,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,487
30/11/2024,Región del Libertador Bernardo O'Higgins,C.A.I.S. Rengo,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,658
30/11/2024,Región de Ñuble,C.D.P. San Carlos,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,50
30/11/2024,Región de Ñuble,C.D.P. Quirihue,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,35
30/11/2024,Región de Ñuble,C.D.P. Yungay,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,49
30/11/2024,Región de Ñuble,C.P.F. Bulnes,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,20
30/11/2024,Región de Los Ríos,C.C.P. Río Bueno,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,95
30/11/2024,Región de Los Ríos,C.A.I.S. Valdivia,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,335
30/11/2024,Región de Magallanes y la Antártica Chilena,C.A.I.S. Punta Arenas,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,82
30/11/2024,Región de Aysén del General Carlos Ibáñez del Campo,C.D.P. Puerto Aysén,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,39
30/11/2024,Región de Aysén del General Carlos Ibáñez del Campo,C.D.P. Chile Chico,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,4
30/11/2024,Región de Magallanes y la Antártica Chilena,C.D.P. Porvenir,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,25
30/11/2024,Región de Antofagasta,C.A.I.S. Antofagasta,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,1062
30/11/2024,Región de Antofagasta,C.R.S. Calama,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,246
30/11/2024,Región de Antofagasta,C.D.P. Tocopilla,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,35
30/11/2024,Región de Antofagasta,C.D.P. Tal Tal,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,33
30/11/2024,Región de Coquimbo,C.D.P. Combarbalá,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,21
30/11/2024,Región de Coquimbo,C.R.S. Illapel,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,220
30/11/2024,Región de Coquimbo,C.R.S. Ovalle,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,283
30/11/2024,Región de Coquimbo,C.D.P. Vicuña,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,85
30/11/2024,Región de Coquimbo,C.A.I.S. La Serena,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,857
30/11/2024,Región Metropolitana,C.A.I.S. Melipilla,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,499
30/11/2024,Región Metropolitana,C.D.P. Puente Alto,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,29
30/11/2024,Región Metropolitana,C.A.I.S. Santiago,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,1459
30/11/2024,Región Metropolitana,C.D.P. Talagante,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,93
30/11/2024,Región Metropolitana,C.A.I.S. Puente Alto,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,354
30/11/2024,Región Metropolitana,C.C.P. Buin,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,110
30/11/2024,Región de Los Lagos,C.D.P. Ancud,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,56
30/11/2024,Región de Los Lagos,C.R.S. Osorno,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,439
30/11/2024,Región de Los Lagos,C.D.P. Maullín,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,4
30/11/2024,Región de Los Lagos,Anexo C.D.P. Chaitén,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,16
30/11/2024,Región de Los Lagos,C.A.I.S. Puerto Montt,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,440
30/11/2024,Región de Los Lagos,C.D.P. Río Negro,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,4
30/11/2024,Región de Los Lagos,C.R.S. Castro,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,114
30/11/2024,Región del Biobío,C.A.I.S. Los Ángeles,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,334
30/11/2024,Región del Biobío,C.A.I.S. Concepción,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,1391
30/11/2024,Región del Biobío,C.R.S. Cañete,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,218
30/11/2024,Región del Biobío,C.D.P. Yumbel,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,27
30/11/2024,Región del Biobío,C.D.P. Arauco,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,41
30/11/2024,Región del Biobío,C.D.P. Mulchén,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,26
30/11/2024,Región del Biobío,C.D.P. Lebu,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,29
30/11/2024,Región del Maule,C.A.I.S. Linares,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,232
30/11/2024,Región del Maule,C.A.I.S. Talca,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,267
30/11/2024,Región del Maule,C.R.S. Curicó,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,130
30/11/2024,Región del Maule,C.C.P. Molina,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,60
30/11/2024,Región del Maule,C.D.P. Constitución,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,96
30/11/2024,Región del Maule,C.C.P. Parral,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,74
30/11/2024,Región del Maule,C.R.S. Cauquenes,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,130
30/11/2024,Región del Maule,C.D.P. Chanco,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,24
30/11/2024,Región de Valparaíso,C.A.I.S. Valparaíso,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,576
30/11/2024,Región de Valparaíso,C.A.I.S. Los Andes,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,186
30/11/2024,Región de Valparaíso,C.R.S. Quilpué,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,181
30/11/2024,Región de Valparaíso,C.R.S. Quillota,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,306
30/11/2024,Región de Valparaíso,C.R.S. San Antonio,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,189
30/11/2024,Región de Valparaíso,C.D.P. Petorca,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,57
30/11/2024,Región de Valparaíso,C.D.P. Casablanca,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,12
30/11/2024,Región de Valparaíso,S.C. Isla de Pascua,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,12
30/11/2024,Región de la Araucanía,C.A.I.S. Temuco,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,613
30/11/2024,Región de la Araucanía,C.R.S. Angol,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,99
30/11/2024,Región de la Araucanía,C.R.S. Villarrica,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,190
30/11/2024,Región de la Araucanía,C.D.P. Curacautín,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,43
30/11/2024,Región de la Araucanía,C.C.P. Lautaro,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,73
30/11/2024,Región de la Araucanía,C.C.P. Temuco,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,28
30/11/2024,Región de la Araucanía,C.A.I.S. Temuco,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,86
30/11/2024,Región de la Araucanía,C.R.S. Angol,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,5
30/11/2024,Región de la Araucanía,C.R.S. Villarrica,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,19
30/11/2024,Región de la Araucanía,C.D.P. Curacautín,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,5
30/11/2024,Región de la Araucanía,C.C.P. Lautaro,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,5
30/11/2024,Región de la Araucanía,C.C.P. Temuco,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,5
30/11/2024,Región de la Araucanía,C.C.P. Nueva Imperial,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,101
30/11/2024,Región de la Araucanía,C.C.P. Nueva Imperial,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,6
30/11/2024,Región de la Araucanía,C.D.P. Pitrufquén,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Hombre,68
30/11/2024,Región de la Araucanía,C.D.P. Pitrufquén,Tradicional,Subsistema Postpenitenciario,Régimen de Control Postpenitenciario,Postpenitenciario,Control D.L. 409,Mujer,18
30/11/2024,Región Metropolitana,C.R.S. Santiago Centro,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,220
30/11/2024,Región Metropolitana,C.R.S. Santiago Centro,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,1218
30/11/2024,Región Metropolitana,C.R.S. Santiago Occidente,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,194
30/11/2024,Región Metropolitana,C.R.S. Santiago Norte,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,235
30/11/2024,Región Metropolitana,C.R.S. Santiago Norte,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,1089
30/11/2024,Región Metropolitana,C.R.S. Santiago Occidente,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,1341
30/11/2024,Región Metropolitana,C.R.S. Santiago Sur II,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,285
30/11/2024,Región Metropolitana,C.R.S. Santiago Sur II,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,1658
30/11/2024,Región Metropolitana,C.R.S. Santiago Sur,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,232
30/11/2024,Región Metropolitana,C.R.S. Santiago Sur,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,1019
30/11/2024,Región Metropolitana,C.R.S. Santiago Oriente,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,148
30/11/2024,Región Metropolitana,C.R.S. Santiago Oriente,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,881
30/11/2024,Región de Valparaíso,C.R.S. Valparaíso,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,169
30/11/2024,Región de Valparaíso,C.R.S. Valparaíso,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,841
30/11/2024,Región de Valparaíso,S.C. Isla de Pascua,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,5
30/11/2024,Región de Valparaíso,C.R.S. Quillota,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,46
30/11/2024,Región de Valparaíso,C.R.S. Quillota,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,271
30/11/2024,Región de Valparaíso,C.R.S. San Antonio,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,315
30/11/2024,Región de Valparaíso,C.R.S. San Antonio,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,49
30/11/2024,Región de Valparaíso,C.R.S. Quilpué,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,52
30/11/2024,Región de Valparaíso,C.R.S. Quilpué,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,376
30/11/2024,Región de Valparaíso,C.R.S. Los Andes,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,326
30/11/2024,Región de Valparaíso,C.R.S. Los Andes,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,61
30/11/2024,Región del Maule,C.R.S. Linares,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,358
30/11/2024,Región del Maule,C.R.S. Talca,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,400
30/11/2024,Región del Maule,C.R.S. Linares,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,51
30/11/2024,Región del Maule,C.R.S. Talca,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,56
30/11/2024,Región del Maule,C.R.S. Cauquenes,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,63
30/11/2024,Región del Maule,C.R.S. Cauquenes,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,11
30/11/2024,Región del Maule,C.R.S. Curicó,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,47
30/11/2024,Región del Maule,C.R.S. Curicó,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,344
30/11/2024,Región del Biobío,C.R.S. Los Ángeles,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,407
30/11/2024,Región del Biobío,C.R.S. Los Ángeles,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,56
30/11/2024,Región del Biobío,C.R.S. Cañete,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,16
30/11/2024,Región del Biobío,C.R.S. Cañete,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,174
30/11/2024,Región del Biobío,C.R.S. Coronel,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,246
30/11/2024,Región del Biobío,C.R.S. Coronel,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,24
30/11/2024,Región del Biobío,C.R.S. Concepción,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,101
30/11/2024,Región del Biobío,C.R.S. Concepción,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,589
30/11/2024,Región de Coquimbo,C.R.S. Ovalle,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,15
30/11/2024,Región de Coquimbo,C.R.S. Ovalle,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,156
30/11/2024,Región de Coquimbo,C.R.S. La Serena,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,603
30/11/2024,Región de Coquimbo,C.R.S. La Serena,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,82
30/11/2024,Región de Coquimbo,C.R.S. Illapel,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,213
30/11/2024,Región de Coquimbo,C.R.S. Illapel,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,39
30/11/2024,Región de la Araucanía,C.R.S. Temuco,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,748
30/11/2024,Región de la Araucanía,C.R.S. Temuco,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,71
30/11/2024,Región de la Araucanía,C.R.S. Villarrica,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,19
30/11/2024,Región de la Araucanía,C.R.S. Angol,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,28
30/11/2024,Región de la Araucanía,C.R.S. Angol,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,255
30/11/2024,Región de la Araucanía,C.R.S. Villarrica,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,237
30/11/2024,Región de Los Lagos,C.R.S. Puerto Montt,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,481
30/11/2024,Región de Los Lagos,C.R.S. Puerto Montt,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,49
30/11/2024,Región de Los Lagos,C.R.S. Osorno,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,29
30/11/2024,Región de Los Lagos,C.R.S. Castro,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,17
30/11/2024,Región de Los Lagos,C.R.S. Osorno,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,298
30/11/2024,Región de Los Lagos,C.R.S. Castro,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,202
30/11/2024,Región de Atacama,C.R.S. Vallenar,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,16
30/11/2024,Región de Atacama,C.R.S. Vallenar,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,125
30/11/2024,Región de Atacama,C.R.S. Copiapó,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,75
30/11/2024,Región de Atacama,C.R.S. Copiapó,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,417
30/11/2024,Región del Libertador Bernardo O'Higgins,C.R.S. Rancagua,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,118
30/11/2024,Región del Libertador Bernardo O'Higgins,C.R.S. Rancagua,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,797
30/11/2024,Región del Libertador Bernardo O'Higgins,C.R.S. San Fernando,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,54
30/11/2024,Región del Libertador Bernardo O'Higgins,C.R.S. San Fernando,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,347
30/11/2024,Región de Antofagasta,C.R.S. Antofagasta,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,538
30/11/2024,Región de Antofagasta,C.R.S. Antofagasta,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,96
30/11/2024,Región de Antofagasta,C.R.S. Calama,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,36
30/11/2024,Región de Antofagasta,C.R.S. Calama,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,182
30/11/2024,Región de Arica y Parinacota,C.R.S. Arica,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Hombre,410
30/11/2024,Región de Arica y Parinacota,C.R.S. Arica,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,101
30/11/2024,Región de Tarapacá,C.R.S. Iquique,Tradicional,Subsistema Abierto,Régimen de Control Abierto,Penas Sustitutivas,Libertad Vigilada por Pena Sustitutiva,Mujer,127
